Type;Shop;On_Sale;For;Known_Brand;Leather;Color;Prijs 
sneakers;at_location;no;female;no;no;gray;112,5
sneakers;at_location;yes;male;no;no;white;69,93
sneakers;at_location;yes;female;no;no;white;31,05
sneakers;at_location;no;male;no;no;white;71,1
sneakers;at_location;no;female;no;no;white;69,3
sneakers;at_location;yes;male;no;no;red;51,66
sneakers;at_location;yes;female;no;no;red;49,95
sneakers;at_location;no;male;no;no;red;99
sneakers;at_location;no;female;no;no;red;83,7
sneakers;at_location;yes;male;no;no;blue;31,5
sneakers;at_location;yes;female;no;no;blue;56,7
sneakers;at_location;no;male;no;no;blue;106,2
sneakers;at_location;no;female;no;no;blue;86,4
heals;at_location;yes;female;no;no;black;100,1
heals;at_location;no;female;no;no;black;105
heals;at_location;yes;female;no;no;brown;106,82
heals;at_location;no;female;no;no;brown;189
heals;at_location;yes;female;no;no;gray;72,52
heals;at_location;no;female;no;no;gray;137,2
heals;at_location;yes;female;no;no;white;44,8
heals;at_location;no;female;no;no;white;100,8
heals;at_location;yes;female;no;no;red;39,9
heals;at_location;no;female;no;no;red;100,8
heals;at_location;yes;female;no;no;blue;77,7
heals;at_location;no;female;no;no;blue;130,2
sandals;at_location;yes;male;no;no;black;17,55
sandals;at_location;yes;female;no;no;black;19,65
sandals;at_location;no;male;no;no;black;33,3
sandals;at_location;no;female;no;no;black;36,9
sandals;at_location;yes;male;no;no;brown;18,45
sandals;at_location;yes;female;no;no;brown;35,91
sandals;at_location;no;male;no;no;brown;36,9
sandals;at_location;no;female;no;no;brown;16,5
sandals;at_location;yes;male;no;no;gray;16,35
sandals;at_location;yes;female;no;no;gray;25,2
sandals;at_location;no;male;no;no;gray;38,4
sandals;at_location;no;female;no;no;gray;37,5
sandals;at_location;yes;male;no;no;white;12,75
sandals;at_location;yes;female;no;no;white;21,21
sandals;at_location;no;male;no;no;white;33
sandals;at_location;no;female;no;no;white;31,8
sandals;at_location;yes;male;no;no;red;24,15
sandals;at_location;yes;female;no;no;red;7,8
sandals;at_location;no;male;no;no;red;37,8
sandals;at_location;no;female;no;no;red;40,8
sandals;at_location;yes;male;no;no;blue;17,22
sandals;at_location;yes;female;no;no;blue;17,25
sandals;at_location;no;male;no;no;blue;29,1
sandals;at_location;no;female;no;no;blue;20,7
boots;at_location;yes;male;no;no;black;144,2
boots;at_location;yes;female;no;no;black;210
boots;at_location;no;male;no;no;black;176
boots;at_location;no;female;no;no;black;238
boots;at_location;yes;male;no;no;brown;66
boots;at_location;yes;female;no;no;brown;72
boots;at_location;no;male;no;no;brown;126
boots;at_location;no;female;no;no;brown;114
boots;at_location;yes;male;no;no;gray;72
boots;at_location;yes;female;no;no;gray;102,2
boots;at_location;no;male;no;no;gray;174
boots;at_location;no;female;no;no;gray;102
boots;at_location;yes;male;no;no;white;85
boots;at_location;yes;female;no;no;white;77
boots;at_location;no;male;no;no;white;152
boots;at_location;no;female;no;no;white;180
boots;at_location;yes;female;no;no;red;189
boots;at_location;no;female;no;no;red;200
boots;at_location;yes;male;no;no;blue;158,2
boots;at_location;yes;female;no;no;blue;148
boots;at_location;no;male;no;no;blue;242
boots;at_location;no;female;no;no;blue;208
wedges;at_location;yes;female;no;yes;black;59,85
wedges;at_location;no;female;no;yes;black;150,3
wedges;at_location;yes;female;no;yes;brown;37,8
wedges;at_location;no;female;no;yes;brown;112,5
wedges;at_location;yes;female;no;yes;gray;34,2
wedges;at_location;no;female;no;yes;gray;56,7
wedges;at_location;yes;female;no;yes;white;50,4
wedges;at_location;no;female;no;yes;white;88,2
wedges;at_location;yes;female;no;yes;red;25,83
wedges;at_location;no;female;no;yes;red;46,8
wedges;at_location;yes;female;no;yes;blue;61,74
wedges;at_location;no;female;no;yes;blue;106,2
sneakers;at_location;yes;male;no;yes;black;83,7
sneakers;at_location;yes;female;no;yes;black;76,275
sneakers;at_location;no;male;no;yes;black;128,25
sneakers;at_location;no;female;no;yes;black;156,6
sneakers;at_location;yes;male;no;yes;brown;118,125
sneakers;at_location;no;male;no;yes;brown;214,65
sneakers;at_location;yes;male;no;yes;gray;92,61
sneakers;at_location;yes;female;no;yes;gray;134,19
sneakers;at_location;no;male;no;yes;gray;109,35
sneakers;at_location;no;female;no;yes;gray;149,85
sneakers;at_location;yes;male;no;yes;white;70,2
sneakers;at_location;yes;female;no;yes;white;116,235
sneakers;at_location;no;male;no;yes;white;86,4
sneakers;at_location;no;female;no;yes;white;160,65
sneakers;at_location;yes;male;no;yes;red;70,875
sneakers;at_location;yes;female;no;yes;red;74,25
sneakers;at_location;no;male;no;yes;red;93,15
sneakers;at_location;no;female;no;yes;red;118,8
sneakers;at_location;yes;male;no;yes;blue;36,45
sneakers;at_location;yes;female;no;yes;blue;52,65
sneakers;at_location;no;male;no;yes;blue;95,85
sneakers;at_location;no;female;no;yes;blue;121,5
heals;at_location;yes;female;no;yes;black;110,25
heals;at_location;no;female;no;yes;black;262,5
heals;at_location;yes;female;no;yes;brown;99,96
heals;at_location;no;female;no;yes;brown;228,9
heals;at_location;yes;female;no;yes;gray;139,65
heals;at_location;no;female;no;yes;gray;270,9
heals;at_location;yes;female;no;yes;white;54,6
heals;at_location;no;female;no;yes;white;256,2
heals;at_location;yes;female;no;yes;red;99,75
heals;at_location;no;female;no;yes;red;296,1
heals;at_location;yes;female;no;yes;blue;134,4
heals;at_location;no;female;no;yes;blue;189
sandals;at_location;yes;male;no;yes;black;24,3
sandals;at_location;yes;female;no;yes;black;25,875
sandals;at_location;no;male;no;yes;black;11,7
sandals;at_location;no;female;no;yes;black;36,9
sandals;at_location;yes;male;no;yes;brown;19,8
sandals;at_location;yes;female;no;yes;brown;14,85
sandals;at_location;no;male;no;yes;brown;14,85
sandals;at_location;no;female;no;yes;brown;56,25
sandals;at_location;yes;male;no;yes;gray;18,45
sandals;at_location;yes;female;no;yes;gray;30,375
sandals;at_location;no;male;no;yes;gray;31,95
sandals;at_location;no;female;no;yes;gray;58,05
sandals;at_location;yes;male;no;yes;white;27,225
sandals;at_location;yes;female;no;yes;white;26,325
sandals;at_location;no;male;no;yes;white;31,05
sandals;at_location;no;female;no;yes;white;42,75
sandals;at_location;yes;male;no;yes;red;19,35
sandals;at_location;yes;female;no;yes;red;22,365
sandals;at_location;no;male;no;yes;red;39,15
sandals;at_location;no;female;no;yes;red;22,95
sandals;at_location;yes;male;no;yes;blue;21,375
sandals;at_location;yes;female;no;yes;blue;21,15
sandals;at_location;no;male;no;yes;blue;33,75
sandals;at_location;no;female;no;yes;blue;53,55
boots;at_location;yes;male;no;yes;black;103,5
boots;at_location;yes;female;no;yes;black;139,5
boots;at_location;no;male;no;yes;black;348
boots;at_location;no;female;no;yes;black;318
boots;at_location;yes;male;no;yes;brown;58,8
boots;at_location;yes;female;no;yes;brown;115,5
boots;at_location;no;male;no;yes;brown;264
boots;at_location;no;female;no;yes;brown;249
boots;at_location;yes;male;no;yes;gray;123,9
boots;at_location;yes;female;no;yes;gray;207,9
boots;at_location;no;male;no;yes;gray;285
boots;at_location;no;female;no;yes;gray;414
boots;at_location;yes;male;no;yes;white;154,5
boots;at_location;yes;female;no;yes;white;254,1
boots;at_location;no;male;no;yes;white;288
boots;at_location;no;female;no;yes;white;135
boots;at_location;yes;female;no;yes;red;84
boots;at_location;no;female;no;yes;red;231
boots;at_location;yes;male;no;yes;blue;182,7
boots;at_location;yes;female;no;yes;blue;175,5
boots;at_location;no;male;no;yes;blue;225
boots;at_location;no;female;no;yes;blue;243
wedges;at_location;yes;female;no;no;black;32,4
wedges;at_location;no;female;no;no;black;49,8
wedges;at_location;yes;female;no;no;brown;18,9
wedges;at_location;no;female;no;no;brown;49,8
wedges;at_location;yes;female;no;no;gray;24
wedges;at_location;no;female;no;no;gray;72,6
wedges;at_location;yes;female;no;no;white;32,1
wedges;at_location;no;female;no;no;white;69,6
wedges;at_location;yes;female;no;no;red;25,8
wedges;at_location;no;female;no;no;red;98,4
wedges;at_location;yes;female;no;no;blue;30,9
wedges;at_location;no;female;no;no;blue;43,2
sneakers;at_location;yes;male;no;no;black;27
sneakers;at_location;yes;female;no;no;black;46,35
sneakers;at_location;no;male;no;no;black;79,2
sneakers;at_location;no;female;no;no;black;53,1
sneakers;at_location;yes;male;no;no;brown;54,18
sneakers;at_location;no;male;no;no;brown;45,9
sneakers;at_location;yes;male;no;no;gray;75,6
sneakers;at_location;yes;female;no;no;gray;71,1
sneakers;at_location;no;male;no;no;gray;109,8
sneakers;at_location;no;female;no;no;gray;81
sneakers;at_location;yes;male;no;no;white;63,45
sneakers;at_location;yes;female;no;no;white;68,67
sneakers;at_location;no;male;no;no;white;29,7
sneakers;at_location;no;female;no;no;white;86,4
sneakers;at_location;yes;male;no;no;red;64,26
sneakers;at_location;yes;female;no;no;red;52,65
sneakers;at_location;no;male;no;no;red;85,5
sneakers;at_location;no;female;no;no;red;121,5
sneakers;at_location;yes;male;no;no;blue;27
sneakers;at_location;yes;female;no;no;blue;78,3
sneakers;at_location;no;male;no;no;blue;126,9
sneakers;at_location;no;female;no;no;blue;83,7
heals;at_location;yes;female;no;no;black;76,3
heals;at_location;no;female;no;no;black;103,6
heals;at_location;yes;female;no;no;brown;70,56
heals;at_location;no;female;no;no;brown;142,8
heals;at_location;yes;female;no;no;gray;127,4
heals;at_location;no;female;no;no;gray;179,2
heals;at_location;yes;female;no;no;white;160,72
heals;at_location;no;female;no;no;white;126
heals;at_location;yes;female;no;no;red;91,14
heals;at_location;no;female;no;no;red;25,2
heals;at_location;yes;female;no;no;blue;89,18
heals;at_location;no;female;no;no;blue;145,6
sandals;at_location;yes;male;no;no;black;15,15
sandals;at_location;yes;female;no;no;black;17,01
sandals;at_location;no;male;no;no;black;18,3
sandals;at_location;no;female;no;no;black;26,4
sandals;at_location;yes;male;no;no;brown;24,9
sandals;at_location;yes;female;no;no;brown;10,8
sandals;at_location;no;male;no;no;brown;30
sandals;at_location;no;female;no;no;brown;19,5
sandals;at_location;yes;male;no;no;gray;20,25
sandals;at_location;yes;female;no;no;gray;26,04
sandals;at_location;no;male;no;no;gray;31,5
sandals;at_location;no;female;no;no;gray;29,7
sandals;at_location;yes;male;no;no;white;21,6
sandals;at_location;yes;female;no;no;white;17,55
sandals;at_location;no;male;no;no;white;30
sandals;at_location;no;female;no;no;white;31,2
sandals;at_location;yes;male;no;no;red;21,9
sandals;at_location;yes;female;no;no;red;17,25
sandals;at_location;no;male;no;no;red;32,4
sandals;at_location;no;female;no;no;red;35,1
sandals;at_location;yes;male;no;no;blue;20,37
sandals;at_location;yes;female;no;no;blue;10,5
sandals;at_location;no;male;no;no;blue;33,3
sandals;at_location;no;female;no;no;blue;15,3
boots;at_location;yes;male;no;no;black;110,6
boots;at_location;yes;female;no;no;black;132
boots;at_location;no;male;no;no;black;158
boots;at_location;no;female;no;no;black;216
boots;at_location;yes;male;no;no;brown;94
boots;at_location;yes;female;no;no;brown;108
boots;at_location;no;male;no;no;brown;226
boots;at_location;no;female;no;no;brown;170
boots;at_location;yes;male;no;no;gray;36
boots;at_location;yes;female;no;no;gray;131
boots;at_location;no;male;no;no;gray;166
boots;at_location;no;female;no;no;gray;218
boots;at_location;yes;male;no;no;white;180,6
boots;at_location;yes;female;no;no;white;68
boots;at_location;no;male;no;no;white;276
boots;at_location;no;female;no;no;white;244
boots;at_location;yes;female;no;no;red;104
boots;at_location;no;female;no;no;red;178
boots;at_location;yes;male;no;no;blue;136
boots;at_location;yes;female;no;no;blue;113
boots;at_location;no;male;no;no;blue;232
boots;at_location;no;female;no;no;blue;362
wedges;at_location;yes;female;no;yes;black;73,71
wedges;at_location;no;female;no;yes;black;121,5
wedges;at_location;yes;female;no;yes;brown;44,1
wedges;at_location;no;female;no;yes;brown;138,6
wedges;at_location;yes;female;no;yes;gray;43,65
wedges;at_location;no;female;no;yes;gray;63
wedges;at_location;yes;female;no;yes;white;45
wedges;at_location;no;female;no;yes;white;44,1
wedges;at_location;yes;female;no;yes;red;62,1
wedges;at_location;no;female;no;yes;red;57,6
wedges;at_location;yes;female;no;yes;blue;68,04
wedges;at_location;no;female;no;yes;blue;114,3
sneakers;at_location;yes;male;no;yes;black;76,95
sneakers;at_location;yes;female;no;yes;black;104,895
sneakers;at_location;no;male;no;yes;black;99,9
sneakers;at_location;no;female;no;yes;black;132,3
sneakers;at_location;yes;male;no;yes;brown;120,96
sneakers;at_location;no;male;no;yes;brown;103,95
sneakers;at_location;yes;male;no;yes;gray;42,525
sneakers;at_location;yes;female;no;yes;gray;74,655
sneakers;at_location;no;male;no;yes;gray;170,1
sneakers;at_location;no;female;no;yes;gray;124,2
sneakers;at_location;yes;male;no;yes;white;101,115
sneakers;at_location;yes;female;no;yes;white;32,4
sneakers;at_location;no;male;no;yes;white;103,95
sneakers;at_location;no;female;no;yes;white;106,65
sneakers;at_location;yes;male;no;yes;red;41,85
sneakers;at_location;yes;female;no;yes;red;91,125
sneakers;at_location;no;male;no;yes;red;176,85
sneakers;at_location;no;female;no;yes;red;71,55
sneakers;at_location;yes;male;no;yes;blue;101,115
sneakers;at_location;yes;female;no;yes;blue;47,925
sneakers;at_location;no;male;no;yes;blue;128,25
sneakers;at_location;no;female;no;yes;blue;136,35
heals;at_location;yes;female;no;yes;black;221,97
heals;at_location;no;female;no;yes;black;233,1
heals;at_location;yes;female;no;yes;brown;84
heals;at_location;no;female;no;yes;brown;262,5
heals;at_location;yes;female;no;yes;gray;185,22
heals;at_location;no;female;no;yes;gray;218,4
heals;at_location;yes;female;no;yes;white;175,35
heals;at_location;no;female;no;yes;white;199,5
heals;at_location;yes;female;no;yes;red;90,3
heals;at_location;no;female;no;yes;red;243,6
heals;at_location;yes;female;no;yes;blue;64,05
heals;at_location;no;female;no;yes;blue;184,8
sandals;at_location;yes;male;no;yes;black;18,9
sandals;at_location;yes;female;no;yes;black;44,415
sandals;at_location;no;male;no;yes;black;54,45
sandals;at_location;no;female;no;yes;black;53,1
sandals;at_location;yes;male;no;yes;brown;40,32
sandals;at_location;yes;female;no;yes;brown;40,005
sandals;at_location;no;male;no;yes;brown;45,45
sandals;at_location;no;female;no;yes;brown;26,1
sandals;at_location;yes;male;no;yes;gray;11,25
sandals;at_location;yes;female;no;yes;gray;22,725
sandals;at_location;no;male;no;yes;gray;67,5
sandals;at_location;no;female;no;yes;gray;56,25
sandals;at_location;yes;male;no;yes;white;41,265
sandals;at_location;yes;female;no;yes;white;48,51
sandals;at_location;no;male;no;yes;white;38,25
sandals;at_location;no;female;no;yes;white;36,45
sandals;at_location;yes;male;no;yes;red;41,895
sandals;at_location;yes;female;no;yes;red;17,55
sandals;at_location;no;male;no;yes;red;74,7
sandals;at_location;no;female;no;yes;red;57,15
sandals;at_location;yes;male;no;yes;blue;25,515
sandals;at_location;yes;female;no;yes;blue;20,025
